ID,type,start_time,end_time,time_of_warning,wind_speed,rainfall,flood_depth,magnitude,cause
T-1000218,tornado,"1925-03-31T04:42:38","1925-03-31T05:08:38","1925-03-31T04:19:25",185,null,null,4,null
T-1000219,tornado,"1978-02-11T14:46:02","1978-02-11T16:40:02","1978-02-11T13:45:52",147,null,null,3,null
T-1000220,tornado,"1955-08-10T07:37:13","1955-08-10T08:06:13","1955-08-10T07:23:46",274,null,null,5,null
T-1000221,tornado,"1937-04-04T00:56:31","1937-04-04T01:28:31","1937-04-04T00:40:19",230,null,null,5,null
T-1000222,tornado,"1869-12-28T22:37","1869-12-28T23:04","1869-12-28T21:34:11",119,null,null,2,null
T-1000223,tornado,"1876-05-02T09:29:04","1876-05-02T09:43:04","1876-05-02T08:15:32",172,null,null,4,null
T-1000224,tornado,"1965-04-09T02:16:02","1965-04-09T02:58:02","1965-04-09T01:40:27",107,null,null,1,null
T-1000225,tornado,"1890-10-13T01:00:56","1890-10-13T02:06:56","1890-10-13T00:41:13",122,null,null,2,null
T-1000226,tornado,"1889-09-30T21:36:30","1889-09-30T22:06:30","1889-09-30T20:09:11",118,null,null,2,null
T-1000227,tornado,"1870-08-05T19:29:39","1870-08-05T19:38:39","1870-08-05T18:47:42",142,null,null,3,null
T-1000228,tornado,"1922-12-30T14:48:19","1922-12-30T14:56:19","1922-12-30T13:50:25",197,null,null,4,null
T-1000229,tornado,"1896-08-05T11:28:52","1896-08-05T11:29:52","1896-08-05T10:33:52",65,null,null,0,null
T-1000230,tornado,"1867-06-27T19:52:49","1867-06-27T20:26:49","1867-06-27T19:19:52",93,null,null,1,null
T-1000231,tornado,"1910-01-22T12:02:04","1910-01-22T12:47:04","1910-01-22T10:56:27",65,null,null,0,null
T-1000232,tornado,"1936-04-20T13:03:41","1936-04-20T14:39:41","1936-04-20T12:14:37",91,null,null,1,null
T-1000233,tornado,"1934-04-27T03:20:52","1934-04-27T03:37:52","1934-04-27T02:27:36",116,null,null,2,null
T-1000234,tornado,"1881-01-13T19:10:59","1881-01-13T19:21:59","1881-01-13T18:47:23",198,null,null,4,null
T-1000235,tornado,"1960-10-19T11:19:28","1960-10-19T11:49:28","1960-10-19T10:31:04",133,null,null,2,null
T-1000236,tornado,"1952-11-08T18:07:26","1952-11-08T19:14:26","1952-11-08T17:43:26",140,null,null,3,null
T-1000237,tornado,"1952-05-16T14:30:33","1952-05-16T15:46:33","1952-05-16T14:08:20",133,null,null,2,null
T-1000238,tornado,"2016-01-16T21:39:13","2016-01-16T21:50:13","2016-01-16T20:30:47",175,null,null,4,null
T-1000239,tornado,"1907-08-24T03:03:13","1907-08-24T03:35:13","1907-08-24T01:53:36",251,null,null,5,null
T-1000240,tornado,"2019-06-20T00:09:47","2019-06-20T01:26:47","2019-06-19T23:12:28",161,null,null,3,null
T-1000241,tornado,"1907-04-12T17:11:02","1907-04-12T18:33:02","1907-04-12T15:44:54",65,null,null,0,null
T-1000242,tornado,"1999-08-04T06:57:14","1999-08-04T08:31:14","1999-08-04T06:34:55",177,null,null,4,null
T-1000243,tornado,"1970-11-27T08:07:45","1970-11-27T09:04:45","1970-11-27T06:37:13",279,null,null,5,null
T-1000244,tornado,"1940-12-31T18:19:52","1940-12-31T18:22:52","1940-12-31T17:47:11",232,null,null,5,null
T-1000245,tornado,"1889-06-27T11:56:18","1889-06-27T13:22:18","1889-06-27T11:48:14",170,null,null,4,null
T-1000246,tornado,"1981-05-04T21:36:34","1981-05-04T22:36:34","1981-05-04T21:09:08",264,null,null,5,null
T-1000247,tornado,"1906-02-18T08:28:35","1906-02-18T09:42:35","1906-02-18T07:16:53",245,null,null,5,null
T-1000248,tornado,"1965-06-06T20:13:10","1965-06-06T20:18:10","1965-06-06T19:33:37",108,null,null,1,null
T-1000249,tornado,"1966-06-09T04:18:36","1966-06-09T06:03:36","1966-06-09T03:53:48",258,null,null,5,null
T-1000250,tornado,"1915-02-25T13:12:07","1915-02-25T14:13:07","1915-02-25T12:11:11",267,null,null,5,null
T-1000251,tornado,"1928-10-05T15:31:30","1928-10-05T16:34:30","1928-10-05T14:35:55",105,null,null,1,null
T-1000252,tornado,"2012-06-02T23:37:57","2012-06-02T23:53:57","2012-06-02T22:49:02",155,null,null,3,null
T-1000253,tornado,"1928-02-08T02:11:06","1928-02-08T03:42:06","1928-02-08T01:48:49",136,null,null,3,null
T-1000254,tornado,"1875-01-27T14:14:46","1875-01-27T15:59:46","1875-01-27T13:22:39",104,null,null,1,null
T-1000255,tornado,"1943-10-30T21:04:01","1943-10-30T22:22:01","1943-10-30T19:40:53",116,null,null,2,null
T-1000256,tornado,"1946-10-25T12:43:37","1946-10-25T12:57:37","1946-10-25T11:29",143,null,null,3,null
T-1000257,tornado,"1890-08-22T03:14:39","1890-08-22T04:18:39","1890-08-22T03:03:54",190,null,null,4,null
T-1000258,tornado,"1959-12-12T06:38:24","1959-12-12T06:44:24","1959-12-12T06:09:45",124,null,null,2,null
T-1000259,tornado,"1959-03-27T16:41:47","1959-03-27T17:27:47","1959-03-27T15:52:11",79,null,null,0,null
T-1000260,tornado,"1954-05-17T08:33:27","1954-05-17T09:41:27","1954-05-17T08:17:55",83,null,null,0,null
T-1000261,tornado,"1877-02-06T02:29:50","1877-02-06T03:41:50","1877-02-06T02:06:04",71,null,null,0,null
T-1000262,tornado,"1871-10-11T07:22:53","1871-10-11T07:41:53","1871-10-11T07:05:55",78,null,null,0,null
T-1000263,tornado,"1911-06-25T08:51:47","1911-06-25T09:30:47","1911-06-25T08:46:08",159,null,null,3,null
T-1000264,tornado,"1902-12-02T23:59:38","1902-12-03T00:04:38","1902-12-02T22:42:02",143,null,null,3,null
T-1000265,tornado,"1891-04-19T03:15:20","1891-04-19T04:18:20","1891-04-19T01:55",178,null,null,4,null
T-1000266,tornado,"1976-06-27T00:52:32","1976-06-27T01:17:32","1976-06-26T23:40:27",203,null,null,5,null
T-1000267,tornado,"1896-06-06T17:22:38","1896-06-06T17:24:38","1896-06-06T16:33:31",223,null,null,5,null
T-1000268,tornado,"1894-06-09T16:49:35","1894-06-09T17:30:35","1894-06-09T15:39:39",91,null,null,1,null
T-1000269,tornado,"2004-12-18T09:08:45","2004-12-18T09:59:45","2004-12-18T08:07:47",81,null,null,0,null
T-1000270,tornado,"1938-07-08T19:11:59","1938-07-08T20:58:59","1938-07-08T17:43:49",188,null,null,4,null
T-1000271,tornado,"1957-03-04T00:27:35","1957-03-04T00:41:35","1957-03-03T23:04:07",95,null,null,1,null
T-1000272,tornado,"1903-08-08T15:57:32","1903-08-08T16:14:32","1903-08-08T15:21:15",190,null,null,4,null
T-1000273,tornado,"2002-12-27T14:10:42","2002-12-27T14:31:42","2002-12-27T13:24:26",193,null,null,4,null
T-1000274,tornado,"1866-08-20T05:45","1866-08-20T06:39","1866-08-20T05:19:33",146,null,null,3,null
T-1000275,tornado,"1986-01-22T03:34:47","1986-01-22T04:25:47","1986-01-22T02:34:15",183,null,null,4,null
T-1000276,tornado,"1912-07-15T11:41:47","1912-07-15T11:54:47","1912-07-15T11:20:35",245,null,null,5,null
T-1000277,tornado,"1970-01-26T02:17:12","1970-01-26T02:21:12","1970-01-26T01:19:50",200,null,null,4,null
T-1000278,tornado,"1951-06-06T04:25:38","1951-06-06T05:50:38","1951-06-06T04:10:38",190,null,null,4,null
T-1000279,tornado,"1943-04-15T20:29:16","1943-04-15T20:44:16","1943-04-15T19:56:43",92,null,null,1,null
T-1000280,tornado,"1873-08-10T11:11:15","1873-08-10T11:24:15","1873-08-10T09:56:07",182,null,null,4,null
T-1000281,tornado,"1985-06-28T13:36:16","1985-06-28T14:46:16","1985-06-28T12:12:44",263,null,null,5,null
T-1000282,tornado,"2013-03-18T00:04:22","2013-03-18T00:34:22","2013-03-17T22:46:59",67,null,null,0,null
T-1000283,tornado,"1881-06-28T23:34:25","1881-06-28T23:57:25","1881-06-28T22:39:40",131,null,null,2,null
T-1000284,tornado,"1931-02-11T06:18:08","1931-02-11T06:23:08","1931-02-11T05:47:14",130,null,null,2,null
T-1000285,tornado,"1951-12-12T14:45:43","1951-12-12T15:37:43","1951-12-12T13:51:50",137,null,null,3,null
T-1000286,tornado,"1993-11-20T20:48:07","1993-11-20T21:53:07","1993-11-20T20:14:10",153,null,null,3,null
T-1000287,tornado,"1894-11-24T19:34:19","1894-11-24T21:26:19","1894-11-24T18:41:57",87,null,null,1,null
T-1000288,tornado,"2003-02-22T16:02:32","2003-02-22T16:43:32","2003-02-22T15:47:24",125,null,null,2,null
T-1000289,tornado,"1916-04-06T10:57:02","1916-04-06T11:34:02","1916-04-06T09:31:03",187,null,null,4,null
T-1000290,tornado,"1918-07-14T17:53:19","1918-07-14T19:08:19","1918-07-14T16:45:43",76,null,null,0,null
T-1000291,tornado,"1991-07-29T15:38:49","1991-07-29T16:03:49","1991-07-29T14:16",88,null,null,1,null
T-1000292,tornado,"1992-09-26T14:20:18","1992-09-26T15:25:18","1992-09-26T14:14:08",114,null,null,2,null
T-1000293,tornado,"1897-09-17T20:29:04","1897-09-17T21:28:04","1897-09-17T19:17:14",78,null,null,0,null
T-1000294,tornado,"1897-08-22T12:03:09","1897-08-22T12:08:09","1897-08-22T10:59:12",121,null,null,2,null
T-1000295,tornado,"2017-11-06T20:48:20","2017-11-06T20:59:20","2017-11-06T20:37:50",68,null,null,0,null
T-1000296,tornado,"1925-07-31T06:06:07","1925-07-31T06:29:07","1925-07-31T04:44:23",88,null,null,1,null
T-1000297,tornado,"1925-08-13T02:29:15","1925-08-13T03:23:15","1925-08-13T02:15:12",111,null,null,2,null
T-1000298,tornado,"1973-03-19T19:37:18","1973-03-19T20:21:18","1973-03-19T19:00:08",291,null,null,5,null
T-1000299,tornado,"1889-04-01T09:32:24","1889-04-01T10:37:24","1889-04-01T08:14:37",128,null,null,2,null
T-1000300,tornado,"2012-03-24T18:52:31","2012-03-24T19:34:31","2012-03-24T18:28:26",200,null,null,4,null
T-1000301,tornado,"1925-12-01T14:27:57","1925-12-01T15:10:57","1925-12-01T13:51:41",206,null,null,5,null
T-1000302,tornado,"1966-12-13T11:15:59","1966-12-13T13:01:59","1966-12-13T11:07:04",174,null,null,4,null
T-1000303,tornado,"1969-09-16T06:05:13","1969-09-16T07:55:13","1969-09-16T05:06:56",134,null,null,2,null
T-1000304,tornado,"1865-12-25T18:32:24","1865-12-25T19:54:24","1865-12-25T17:44:46",151,null,null,3,null
T-1000305,tornado,"1951-11-19T14:19:48","1951-11-19T14:55:48","1951-11-19T13:37:33",93,null,null,1,null
T-1000306,tornado,"1981-01-23T20:37:01","1981-01-23T21:58:01","1981-01-23T19:11:13",161,null,null,3,null
T-1000307,tornado,"1902-05-21T22:11:32","1902-05-21T22:15:32","1902-05-21T21:20:37",198,null,null,4,null
T-1000308,tornado,"1907-10-09T07:48:40","1907-10-09T08:17:40","1907-10-09T07:25",87,null,null,1,null
T-1000309,tornado,"1913-09-21T07:37:07","1913-09-21T08:13:07","1913-09-21T06:39:25",130,null,null,2,null
T-1000310,tornado,"1919-07-12T08:21:14","1919-07-12T09:11:14","1919-07-12T07:50:19",85,null,null,0,null
T-1000311,tornado,"1955-07-30T01:30:09","1955-07-30T02:27:09","1955-07-30T01:13:32",167,null,null,4,null
T-1000312,tornado,"1995-01-10T10:54:06","1995-01-10T11:41:06","1995-01-10T10:38:16",95,null,null,1,null
T-1000313,tornado,"1973-07-10T10:28:27","1973-07-10T11:16:27","1973-07-10T10:01:35",110,null,null,1,null
T-1000314,tornado,"1998-06-04T14:20:24","1998-06-04T14:44:24","1998-06-04T13:58:22",137,null,null,3,null
T-1000315,tornado,"2012-03-07T03:55:47","2012-03-07T04:03:47","2012-03-07T03:01:25",147,null,null,3,null
T-1000316,tornado,"1873-06-07T09:26:44","1873-06-07T10:32:44","1873-06-07T08:29:45",111,null,null,2,null
T-1000317,tornado,"2015-01-30T17:19:17","2015-01-30T18:05:17","2015-01-30T16:03:43",77,null,null,0,null
T-1000318,tornado,"1996-05-31T19:11:33","1996-05-31T20:10:33","1996-05-31T18:36:50",291,null,null,5,null
T-1000319,tornado,"1976-02-17T07:01:03","1976-02-17T07:30:03","1976-02-17T05:33:41",259,null,null,5,null
T-1000320,tornado,"1968-10-21T11:39:04","1968-10-21T12:17:04","1968-10-21T10:10:25",134,null,null,2,null
T-1000321,tornado,"1922-12-17T04:50:34","1922-12-17T04:54:34","1922-12-17T04:26:24",74,null,null,0,null
T-1000322,tornado,"1971-03-06T18:32:41","1971-03-06T18:52:41","1971-03-06T18:01:21",89,null,null,1,null
T-1000323,tornado,"1928-02-18T18:03:18","1928-02-18T18:38:18","1928-02-18T16:45:34",133,null,null,2,null
T-1000324,tornado,"1909-12-07T20:41:07","1909-12-07T21:49:07","1909-12-07T20:35:35",98,null,null,1,null
T-1000325,tornado,"1950-10-03T11:14:41","1950-10-03T11:39:41","1950-10-03T10:13:25",161,null,null,3,null
T-1000326,tornado,"1990-04-01T08:49:22","1990-04-01T09:50:22","1990-04-01T07:51:26",112,null,null,2,null
T-1000327,tornado,"1909-11-24T11:58:26","1909-11-24T12:18:26","1909-11-24T11:00:35",105,null,null,1,null
T-1000328,tornado,"1920-12-25T01:15:47","1920-12-25T02:07:47","1920-12-25T00:39:27",102,null,null,1,null
T-1000329,tornado,"1929-05-29T05:14:05","1929-05-29T05:24:05","1929-05-29T04:17:18",241,null,null,5,null
T-1000330,tornado,"1947-11-17T13:31:28","1947-11-17T13:37:28","1947-11-17T12:37:01",107,null,null,1,null
T-1000331,tornado,"1883-03-28T19:25:20","1883-03-28T20:48:20","1883-03-28T19:09:02",85,null,null,0,null
T-1000332,tornado,"2003-03-31T15:12:37","2003-03-31T15:44:37","2003-03-31T13:43:02",116,null,null,2,null
T-1000333,tornado,"1884-09-24T23:41:34","1884-09-25T00:50:34","1884-09-24T23:29:57",178,null,null,4,null
T-1000334,tornado,"1899-02-06T05:14:46","1899-02-06T05:28:46","1899-02-06T03:47:17",172,null,null,4,null
T-1000335,tornado,"1897-04-14T21:54:07","1897-04-14T23:09:07","1897-04-14T20:34:39",108,null,null,1,null
T-1000336,tornado,"1999-12-10T16:38:17","1999-12-10T17:55:17","1999-12-10T15:56:47",154,null,null,3,null
T-1000337,tornado,"1970-09-29T21:10:29","1970-09-29T21:29:29","1970-09-29T20:21:34",188,null,null,4,null
T-1000338,tornado,"1875-06-09T08:59:28","1875-06-09T09:38:28","1875-06-09T07:46:05",298,null,null,5,null
T-1000339,tornado,"1906-01-09T19:04:14","1906-01-09T19:18:14","1906-01-09T18:53:45",77,null,null,0,null
T-1000340,tornado,"2018-03-29T23:06:17","2018-03-29T23:49:17","2018-03-29T22:15:31",261,null,null,5,null
T-1000341,tornado,"1948-12-10T08:22","1948-12-10T10:12","1948-12-10T08:01:25",301,null,null,5,null
T-1000342,tornado,"1866-03-23T22:02:22","1866-03-23T22:37:22","1866-03-23T21:12:59",175,null,null,4,null
T-1000343,tornado,"1876-06-06T20:59:51","1876-06-06T21:10:51","1876-06-06T20:20:53",147,null,null,3,null
T-1000344,tornado,"1881-07-16T13:16:32","1881-07-16T13:17:32","1881-07-16T11:58:42",129,null,null,2,null
T-1000345,tornado,"1959-06-18T00:03:48","1959-06-18T00:20:48","1959-06-17T23:17:49",290,null,null,5,null
T-1000346,tornado,"1938-09-24T04:18:54","1938-09-24T06:02:54","1938-09-24T03:50:11",126,null,null,2,null
T-1000347,tornado,"2002-11-30T09:40:50","2002-11-30T10:19:50","2002-11-30T09:32:56",117,null,null,2,null
T-1000348,tornado,"2008-08-22T07:07:13","2008-08-22T07:36:13","2008-08-22T06:43:55",67,null,null,0,null
T-1000349,tornado,"2015-05-24T08:06:02","2015-05-24T08:45:02","2015-05-24T07:35:40",198,null,null,4,null
T-1000350,tornado,"1988-09-17T10:45:44","1988-09-17T11:38:44","1988-09-17T10:00:33",177,null,null,4,null
T-1000351,tornado,"1945-02-01T19:09:52","1945-02-01T19:22:52","1945-02-01T18:40:52",168,null,null,4,null
T-1000352,tornado,"1911-02-17T05:37:59","1911-02-17T06:13:59","1911-02-17T04:57:27",116,null,null,2,null
T-1000353,tornado,"1956-05-23T10:11:02","1956-05-23T11:06:02","1956-05-23T08:54:03",184,null,null,4,null
T-1000354,tornado,"1948-07-28T01:12:22","1948-07-28T01:46:22","1948-07-28T00:42:55",199,null,null,4,null
T-1000355,tornado,"1900-12-05T08:50:21","1900-12-05T10:00:21","1900-12-05T07:45:32",191,null,null,4,null
T-1000356,tornado,"1986-02-01T20:45:06","1986-02-01T21:10:06","1986-02-01T19:27:39",163,null,null,3,null
T-1000357,tornado,"1999-07-13T19:36:04","1999-07-13T19:50:04","1999-07-13T18:08:50",107,null,null,1,null
T-1000358,tornado,"1911-03-02T07:36","1911-03-02T08:09","1911-03-02T06:59:35",271,null,null,5,null
T-1000359,tornado,"2002-03-11T16:56:12","2002-03-11T17:04:12","2002-03-11T15:43:15",76,null,null,0,null
T-1000360,tornado,"1969-06-12T21:18:24","1969-06-12T21:29:24","1969-06-12T20:11:47",123,null,null,2,null
T-1000361,tornado,"2000-02-27T14:29:58","2000-02-27T15:03:58","2000-02-27T13:14:17",81,null,null,0,null
T-1000362,tornado,"1913-12-17T22:41:55","1913-12-17T23:42:55","1913-12-17T21:19:41",159,null,null,3,null
T-1000363,tornado,"1872-09-13T19:18:46","1872-09-13T20:06:46","1872-09-13T19:12:40",95,null,null,1,null
T-1000364,tornado,"2000-12-31T22:09:56","2000-12-31T22:44:56","2000-12-31T20:54:35",191,null,null,4,null
T-1000365,tornado,"1980-06-21T00:25:32","1980-06-21T02:06:32","1980-06-21T00:15:49",202,null,null,5,null
T-1000366,tornado,"1890-03-06T00:23:50","1890-03-06T01:05:50","1890-03-05T23:33:52",165,null,null,3,null
T-1000367,tornado,"1936-07-01T11:18:19","1936-07-01T12:52:19","1936-07-01T10:08:55",70,null,null,0,null
T-1000368,tornado,"1905-04-13T20:02:14","1905-04-13T20:21:14","1905-04-13T19:48:40",101,null,null,1,null
T-1000369,tornado,"1905-03-10T18:43:40","1905-03-10T19:32:40","1905-03-10T17:13:19",164,null,null,3,null
T-1000370,tornado,"1871-10-26T23:34:30","1871-10-26T23:38:30","1871-10-26T22:37:38",131,null,null,2,null
T-1000371,tornado,"1899-09-18T00:02:19","1899-09-18T00:33:19","1899-09-17T23:16:49",101,null,null,1,null
T-1000372,tornado,"1920-02-03T11:53:51","1920-02-03T13:01:51","1920-02-03T11:39:18",81,null,null,0,null
T-1000373,tornado,"1915-02-25T15:42:18","1915-02-25T17:26:18","1915-02-25T14:44:45",192,null,null,4,null
T-1000374,tornado,"1953-01-26T07:46","1953-01-26T07:55","1953-01-26T07:22:35",184,null,null,4,null
T-1000375,tornado,"2018-09-10T12:33:23","2018-09-10T13:18:23","2018-09-10T11:19:58",65,null,null,0,null
T-1000376,tornado,"1919-08-07T09:08:51","1919-08-07T10:42:51","1919-08-07T08:26:48",90,null,null,1,null
T-1000377,tornado,"1974-05-23T01:32:19","1974-05-23T01:51:19","1974-05-23T00:53:30",245,null,null,5,null
T-1000378,tornado,"2013-12-10T12:53:55","2013-12-10T14:41:55","2013-12-10T12:00:46",70,null,null,0,null
T-1000379,tornado,"1953-10-23T22:56:36","1953-10-23T22:59:36","1953-10-23T22:10:55",69,null,null,0,null
T-1000380,tornado,"1951-05-17T20:25:49","1951-05-17T21:20:49","1951-05-17T20:00:48",254,null,null,5,null
T-1000381,tornado,"1934-02-04T03:47:38","1934-02-04T04:22:38","1934-02-04T03:12:20",113,null,null,2,null
T-1000382,tornado,"1957-02-12T07:31:58","1957-02-12T08:22:58","1957-02-12T06:11:48",183,null,null,4,null
T-1000383,tornado,"1998-04-02T17:54:15","1998-04-02T18:35:15","1998-04-02T16:34:48",235,null,null,5,null
T-1000384,tornado,"1941-11-28T06:46:38","1941-11-28T07:22:38","1941-11-28T06:17:27",127,null,null,2,null
T-1000385,tornado,"1939-10-15T22:42:21","1939-10-15T23:14:21","1939-10-15T22:16:34",100,null,null,1,null
T-1000386,tornado,"2017-04-21T18:05:33","2017-04-21T18:30:33","2017-04-21T17:16:08",75,null,null,0,null
T-1000387,tornado,"1971-11-27T12:04:37","1971-11-27T13:05:37","1971-11-27T11:33:20",155,null,null,3,null
T-1000388,tornado,"1892-08-08T10:46:39","1892-08-08T10:55:39","1892-08-08T10:02:33",218,null,null,5,null
T-1000389,tornado,"1929-10-16T17:17:21","1929-10-16T18:15:21","1929-10-16T15:52:45",92,null,null,1,null
T-1000390,tornado,"2003-02-27T22:50:19","2003-02-27T23:55:19","2003-02-27T21:42:16",300,null,null,5,null
T-1000391,tornado,"1901-08-03T16:01:53","1901-08-03T16:52:53","1901-08-03T14:43:36",226,null,null,5,null
T-1000392,tornado,"1901-11-13T02:08:34","1901-11-13T03:09:34","1901-11-13T01:50:23",115,null,null,2,null
T-1000393,tornado,"1933-01-10T12:59:09","1933-01-10T13:27:09","1933-01-10T12:07:26",100,null,null,1,null
T-1000394,tornado,"1936-09-15T15:09:31","1936-09-15T16:16:31","1936-09-15T14:52:30",80,null,null,0,null
T-1000395,tornado,"1995-07-26T22:36:41","1995-07-26T23:15:41","1995-07-26T22:27:08",293,null,null,5,null
T-1000396,tornado,"1934-02-24T22:06:37","1934-02-24T22:21:37","1934-02-24T21:33:21",135,null,null,2,null
T-1000397,tornado,"2003-06-26T09:06:19","2003-06-26T09:32:19","2003-06-26T08:01:22",103,null,null,1,null
T-1000398,tornado,"1925-05-12T04:44:58","1925-05-12T05:15:58","1925-05-12T04:09:59",149,null,null,3,null
T-1000399,tornado,"1865-03-14T09:43:06","1865-03-14T09:52:06","1865-03-14T08:44:15",117,null,null,2,null
T-1000400,tornado,"1942-06-29T13:21:54","1942-06-29T14:35:54","1942-06-29T12:45:44",185,null,null,4,null
T-1000401,tornado,"1925-04-18T12:59:04","1925-04-18T13:22:04","1925-04-18T11:53:34",269,null,null,5,null
T-1000402,tornado,"1885-07-24T20:53:21","1885-07-24T21:44:21","1885-07-24T20:35:44",180,null,null,4,null
T-1000403,tornado,"1990-06-19T20:13:37","1990-06-19T20:28:37","1990-06-19T19:04:18",68,null,null,0,null
T-1000404,tornado,"2007-06-23T19:13:47","2007-06-23T19:24:47","2007-06-23T18:28:05",118,null,null,2,null
T-1000405,tornado,"1896-08-14T00:49:35","1896-08-14T02:04:35","1896-08-14T00:17:47",131,null,null,2,null
T-1000406,tornado,"1988-02-15T03:21:05","1988-02-15T03:33:05","1988-02-15T03:02:06",138,null,null,3,null
T-1000407,tornado,"1923-07-30T06:20:19","1923-07-30T07:45:19","1923-07-30T05:13:11",108,null,null,1,null
T-1000408,tornado,"2000-02-03T08:23:28","2000-02-03T10:10:28","2000-02-03T07:13:48",153,null,null,3,null
T-1000409,tornado,"1941-04-05T04:12:37","1941-04-05T05:59:37","1941-04-05T03:58:57",93,null,null,1,null
T-1000410,tornado,"1900-02-24T22:42:59","1900-02-24T22:53:59","1900-02-24T22:26:31",194,null,null,4,null
T-1000411,tornado,"1951-01-02T01:04:50","1951-01-02T02:43:50","1951-01-02T00:56:44",158,null,null,3,null
T-1000412,tornado,"2019-06-28T19:21:51","2019-06-28T20:17:51","2019-06-28T19:15:49",200,null,null,4,null
T-1000413,tornado,"1944-05-11T21:10:34","1944-05-11T21:31:34","1944-05-11T20:54:31",85,null,null,0,null
