City,Country,Population,Min. Latitude,Max. Latitude,Min. Longitude,Max. Longitude
St Clair,Australia,19837,-29.2427,-27.85373,113.680199,115.538456
Springvale,Australia,19771,-27.853729,-26.464759,115.538457,117.396715
Wheelers Hill,Australia,19753,-26.464758,-25.075788,117.396716,119.254974
Craigieburn,Australia,19728,-25.075788,-23.686818,119.254975,121.113233
Whyalla,Australia,19645,-23.686817,-22.297847,121.113234,122.971492
Glenroy,Australia,19644,-22.297846,-20.908876,122.971493,124.829751
Camberwell,Australia,19637,-20.908875,-19.519906,124.829752,126.68801
Malvern East,Australia,19593,-19.519905,-18.130935,126.688011,128.546269
Murray Bridge,Australia,19577,-18.130934,-16.741964,128.54627,130.404528
Echuca,Australia,19457,-16.741963,-15.352994,130.404529,132.262787
Devonport,Australia,19317,-15.352993,-13.964023,132.262788,134.121045
Roxburgh Park,Australia,19235,-13.964022,-12.575052,134.121046,135.979304
Glenmore Park,Australia,19200,-12.575051,-11.186081,135.979305,137.837563
Epping,Australia,18969,-38.965495,-37.576525,137.837564,139.695822
Ballajura,Australia,18952,-37.576524,-36.187554,139.695823,141.554081
Essendon,Australia,18852,-36.187553,-34.798583,141.554082,143.41234
Cherrybrook,Australia,18778,-34.798582,-33.409613,143.412341,145.270599
Altona Meadows,Australia,18746,-33.409612,-32.020642,145.2706,147.128858
Cranbourne,Australia,18622,-32.020641,-30.631671,147.128859,148.987117
Katoomba,Australia,18593,-30.63167,-29.242701,148.987118,150.845376
Surfers Paradise,Australia,18501,-29.2427,-27.85373,150.845377,152.703636
Parramatta,Australia,18448,-27.853729,-26.464759,113.680199,115.538456
Broken Hill,Australia,18430,-26.464758,-25.075788,115.538457,117.396715
Doncaster,Australia,18359,-25.075788,-23.686818,117.396716,119.254974
Eltham,Australia,18162,-23.686817,-22.297847,119.254975,121.113233
Fairfield,Australia,18081,-22.297846,-20.908876,121.113234,122.971492
Morayfield,Australia,18020,-20.908875,-19.519906,122.971493,124.829751
Engadine,Australia,17937,-19.519905,-18.130935,124.829752,126.68801
Eastwood,Australia,17865,-18.130934,-16.741964,126.688011,128.546269
Saint Kilda,Australia,17795,-16.741963,-15.352994,128.54627,130.404528
Highton,Australia,17793,-15.352993,-13.964023,130.404529,132.262787
Mulgrave,Australia,17647,-13.964022,-12.575052,132.262788,134.121045
Forster,Australia,17591,-12.575051,-11.186081,134.121046,135.979304
Wantirna South,Australia,17477,-38.965495,-37.576525,135.979305,137.837563
Dee Why,Australia,17463,-37.576524,-36.187554,137.837564,139.695822
Thornbury,Australia,17434,-36.187553,-34.798583,139.695823,141.554081
Wahroonga,Australia,17371,-34.798582,-33.409613,141.554082,143.41234
Frankston South,Australia,17360,-33.409612,-32.020642,143.412341,145.270599
Wyndham Vale,Australia,17304,-32.020641,-30.631671,145.2706,147.128858
Gosnells,Australia,17277,-30.63167,-29.242701,147.128859,148.987117
Mount Eliza,Australia,17248,-29.2427,-27.85373,148.987118,150.845376
Willetton,Australia,17243,-27.853729,-26.464759,150.845377,152.703636
Carrum Downs,Australia,17213,-26.464758,-25.075788,113.680199,115.538456
North Ryde,Australia,17208,-25.075788,-23.686818,115.538457,117.396715
Mount Martha,Australia,17087,-23.686817,-22.297847,117.396716,119.254974
Wangaratta,Australia,16845,-22.297846,-20.908876,119.254975,121.113233
Sunnybank Hills,Australia,16830,-20.908875,-19.519906,121.113234,122.971492
Cronulla,Australia,16754,-19.519905,-18.130935,122.971493,124.829751
Sunshine West,Australia,16743,-18.130934,-16.741964,124.829752,126.68801
Taree,Australia,16621,-16.741963,-15.352994,126.688011,128.546269
Earlwood,Australia,16564,-15.352993,-13.964023,128.54627,130.404528
Sunnybank,Australia,16442,-13.964022,-12.575052,130.404529,132.262787
South Grafton,Australia,16399,-12.575051,-11.186081,132.262788,134.121045
Cessnock,Australia,16393,-38.965495,-37.576525,134.121046,135.979304
Hillside,Australia,16326,-37.576524,-36.187554,135.979305,137.837563
Westmead,Australia,16309,-36.187553,-34.798583,137.837564,139.695822
Carnegie,Australia,16299,-34.798582,-33.409613,139.695823,141.554081
Nerang,Australia,16256,-33.409612,-32.020642,141.554082,143.41234
Narangba,Australia,16223,-32.020641,-30.631671,143.412341,145.270599
Deer Park,Australia,16204,-30.63167,-29.242701,145.2706,147.128858
Taylors Lakes,Australia,16095,-29.2427,-27.85373,147.128859,148.987117
Deception Bay,Australia,16090,-27.853729,-26.464759,148.987118,150.845376
Umina,Australia,16059,-26.464758,-25.075788,150.845377,152.703636
Seaford,Australia,16033,-25.075788,-23.686818,113.680199,115.538456
Burwood,Australia,16030,-23.686817,-22.297847,115.538457,117.396715
Yagoona,Australia,16003,-22.297846,-20.908876,117.396716,119.254974
West Pennant Hills,Australia,15967,-20.908875,-19.519906,119.254975,121.113233
Paralowie,Australia,15872,-19.519905,-18.130935,121.113234,122.971492
Lilydale,Australia,15649,-18.130934,-16.741964,122.971493,124.829751
Moe,Australia,15582,-16.741963,-15.352994,124.829752,126.68801
Clayton,Australia,15543,-15.352993,-13.964023,126.688011,128.546269
Lara,Australia,15520,-13.964022,-12.575052,128.54627,130.404528
Griffith,Australia,15455,-12.575051,-11.186081,130.404529,132.262787
Bracken Ridge,Australia,15355,-38.965495,-37.576525,132.262788,134.121045
Eight Mile Plains,Australia,15322,-37.576524,-36.187554,134.121046,135.979304
Parafield Gardens,Australia,15317,-36.187553,-34.798583,135.979305,137.837563
Prestons,Australia,15313,-34.798582,-33.409613,137.837564,139.695822
Buderim,Australia,15228,-33.409612,-32.020642,139.695823,141.554081
Brighton East,Australia,15167,-32.020641,-30.631671,141.554082,143.41234
Carindale,Australia,15135,-30.63167,-29.242701,143.412341,145.270599
Port Hedland,Australia,15044,-29.2427,-27.85373,145.2706,147.128858
Duncraig,Australia,15026,-27.853729,-26.464759,147.128859,148.987117
Pascoe Vale,Australia,15000,-26.464758,-25.075788,148.987118,150.845376
Rochedale South,Australia,14996,-25.075788,-23.686818,150.845377,152.703636
Coorparoo,Australia,14944,-23.686817,-22.297847,113.680199,115.538456
Meadow Heights,Australia,14843,-22.297846,-20.908876,115.538457,117.396715
Mitcham,Australia,14811,-20.908875,-19.519906,117.396716,119.254974
Casula,Australia,14696,-19.519905,-18.130935,119.254975,121.113233
Bossley Park,Australia,14585,-18.130934,-16.741964,121.113234,122.971492
Cranbourne North,Australia,14570,-16.741963,-15.352994,122.971493,124.829751
Caulfield North,Australia,14554,-15.352993,-13.964023,124.829752,126.68801
Lakemba,Australia,14468,-13.964022,-12.575052,126.688011,128.546269
Kingston,Australia,14371,-12.575051,-11.186081,128.54627,130.404528
Grovedale,Australia,14308,-38.965495,-37.576525,130.404529,132.262787
Horsham,Australia,14285,-37.576524,-36.187554,132.262788,134.121045
Bentleigh,Australia,14271,-36.187553,-34.798583,134.121046,135.979304
Ballina,Australia,14242,-34.798582,-33.409613,135.979305,137.837563
Kingsford,Australia,14232,-33.409612,-32.020642,137.837564,139.695822
Lidcombe,Australia,14161,-32.020641,-30.631671,139.695823,141.554081
Carlton,Australia,14104,-30.63167,-29.242701,141.554082,143.41234
Wantirna,Australia,13978,-29.2427,-27.85373,143.412341,145.270599
Manly,Australia,13949,-27.853729,-26.464759,145.2706,147.128858
Ingleburn,Australia,13902,-26.464758,-25.075788,147.128859,148.987117
Burleigh Waters,Australia,13868,-25.075788,-23.686818,148.987118,150.845376
Elwood,Australia,13785,-23.686817,-22.297847,150.845377,152.703636
Cleveland,Australia,13776,-22.297846,-20.908876,113.680199,115.538456
Victoria Point,Australia,13755,-20.908875,-19.519906,115.538457,117.396715
Yarraville,Australia,13747,-19.519905,-18.130935,117.396716,119.254974
Singleton,Australia,13665,-18.130934,-16.741964,119.254975,121.113233
Bongaree,Australia,13649,-16.741963,-15.352994,121.113234,122.971492
Raymond Terrace,Australia,13606,-15.352993,-13.964023,122.971493,124.829751
Mount Druitt,Australia,13582,-13.964022,-12.575052,124.829752,126.68801
Bacchus Marsh,Australia,13575,-12.575051,-11.186081,126.688011,128.546269
Newtown,Australia,13552,-38.965495,-37.576525,128.54627,130.404528
Moonee Ponds,Australia,13532,-37.576524,-36.187554,130.404529,132.262787
Palm Beach,Australia,13494,-36.187553,-34.798583,132.262788,134.121045
Ascot Vale,Australia,13475,-34.798582,-33.409613,134.121046,135.979304
Morwell,Australia,13399,-33.409612,-32.020642,135.979305,137.837563
Port Melbourne,Australia,13293,-32.020641,-30.631671,137.837564,139.695822
Yeppoon,Australia,13285,-30.63167,-29.242701,139.695823,141.554081
Keilor East,Australia,13259,-29.2427,-27.85373,141.554082,143.41234
Port Augusta,Australia,13257,-27.853729,-26.464759,143.412341,145.270599
Port Pirie,Australia,13206,-26.464758,-25.075788,145.2706,147.128858
Footscray,Australia,13203,-25.075788,-23.686818,147.128859,148.987117
Williamstown,Australia,13203,-23.686817,-22.297847,148.987118,150.845376
Sale,Australia,13186,-22.297846,-20.908876,150.845377,152.703636
Coogee,Australia,13179,-20.908875,-19.519906,113.680199,115.538456
Templestowe Lower,Australia,13152,-19.519905,-18.130935,115.538457,117.396715
Brunswick West,Australia,13148,-18.130934,-16.741964,117.396716,119.254974
Hawthorn East,Australia,13133,-16.741963,-15.352994,119.254975,121.113233
Surrey Hills,Australia,13133,-15.352993,-13.964023,121.113234,122.971492
Port Lincoln,Australia,13044,-13.964022,-12.575052,122.971493,124.829751
Doonside,Australia,13031,-12.575051,-11.186081,124.829752,126.68801
Concord,Australia,13008,-38.965495,-37.576525,126.688011,128.546269
Toongabbie,Australia,13003,-37.576524,-36.187554,128.54627,130.404528
Dulwich Hill,Australia,12981,-36.187553,-34.798583,130.404529,132.262787
Balwyn,Australia,12944,-34.798582,-33.409613,132.262788,134.121045
Miranda,Australia,12903,-33.409612,-32.020642,134.121046,135.979304
Toorak,Australia,12871,-32.020641,-30.631671,135.979305,137.837563
Beaumaris,Australia,12829,-30.63167,-29.242701,137.837564,139.695822
Port Kennedy,Australia,12816,-29.2427,-27.85373,139.695823,141.554081
Broome,Australia,12766,-27.853729,-26.464759,141.554082,143.41234
Fawkner,Australia,12596,-26.464758,-25.075788,143.412341,145.270599
Scarborough,Australia,12593,-25.075788,-23.686818,145.2706,147.128858
St Kilda East,Australia,12576,-23.686817,-22.297847,147.128859,148.987117
Inala,Australia,12568,-22.297846,-20.908876,148.987118,150.845376
Warwick,Australia,12562,-20.908875,-19.519906,150.845377,152.703636
Rosebud,Australia,12501,-19.519905,-18.130935,113.680199,115.538456
Hampton,Australia,12482,-18.130934,-16.741964,115.538457,117.396715
Como,Australia,12425,-16.741963,-15.352994,117.396716,119.254974
Ashwood,Australia,12420,-15.352993,-13.964023,119.254975,121.113233
Chadstone,Australia,12357,-13.964022,-12.575052,121.113234,122.971492
Marsfield,Australia,12347,-12.575051,-11.186081,122.971493,124.829751
Kiama,Australia,12286,-38.965495,-37.576525,124.829752,126.68801
Mayfield,Australia,12248,-37.576524,-36.187554,126.688011,128.546269
Leichhardt,Australia,12248,-36.187553,-34.798583,128.54627,130.404528
Springvale South,Australia,12184,-34.798582,-33.409613,130.404529,132.262787
Goonellabah,Australia,12137,-33.409612,-32.020642,132.262788,134.121045
Port Augusta West,Australia,12133,-32.020641,-30.631671,134.121046,135.979304
Geelong West,Australia,12121,-30.63167,-29.242701,135.979305,137.837563
Lavington,Australia,12032,-29.2427,-27.85373,137.837564,139.695822
Doreen,Australia,12000,-27.853729,-26.464759,139.695823,141.554081
Newport,Australia,11987,-26.464758,-25.075788,141.554082,143.41234
Greenvale,Australia,11969,-25.075788,-23.686818,143.412341,145.270599
Blackburn,Australia,11958,-23.686817,-22.297847,145.2706,147.128858
Burwood,Australia,11886,-22.297846,-20.908876,147.128859,148.987117
West Ryde,Australia,11867,-20.908875,-19.519906,148.987118,150.845376
Kingswood Park,Australia,11813,-19.519905,-18.130935,150.845377,152.703636
Penrith,Australia,11813,-18.130934,-16.741964,113.680199,115.538456
Varsity Lakes,Australia,11796,-16.741963,-15.352994,115.538457,117.396715
Donvale,Australia,11795,-15.352993,-13.964023,117.396716,119.254974
Muswellbrook,Australia,11791,-13.964022,-12.575052,119.254975,121.113233
Taylors Hill,Australia,11785,-12.575051,-11.186081,121.113234,122.971492
Bateau Bay,Australia,11759,-38.965495,-37.576525,122.971493,124.829751
North Melbourne,Australia,11755,-37.576524,-36.187554,124.829752,126.68801
Wynnum West,Australia,11745,-36.187553,-34.798583,126.688011,128.546269
Karratha,Australia,11728,-34.798582,-33.409613,128.54627,130.404528
Charlestown,Australia,11725,-33.409612,-32.020642,130.404529,132.262787
Wynnum,Australia,11719,-32.020641,-30.631671,132.262788,134.121045
Penshurst,Australia,11692,-30.63167,-29.242701,134.121046,135.979304
Mentone,Australia,11667,-29.2427,-27.85373,135.979305,137.837563
Paddington,Australia,11661,-27.853729,-26.464759,137.837564,139.695822
Caringbah South,Australia,11605,-26.464758,-25.075788,139.695823,141.554081
Clayton South,Australia,11600,-25.075788,-23.686818,141.554082,143.41234
Happy Valley,Australia,11531,-23.686817,-22.297847,143.412341,145.270599
Diamond Creek,Australia,11504,-22.297846,-20.908876,145.2706,147.128858
Redfern,Australia,11482,-20.908875,-19.519906,147.128859,148.987117
North Fitzroy,Australia,11473,-19.519905,-18.130935,148.987118,150.845376
Warnbro,Australia,11421,-18.130934,-16.741964,150.845377,152.703636
Vermont South,Australia,11416,-16.741963,-15.352994,113.680199,115.538456
Sandy Bay,Australia,11334,-15.352993,-13.964023,115.538457,117.396715
East Maitland,Australia,11310,-13.964022,-12.575052,117.396716,119.254974
South Perth,Australia,11301,-12.575051,-11.186081,119.254975,121.113233
Lithgow,Australia,11298,-38.965495,-37.576525,121.113234,122.971492
Bayswater,Australia,11240,-37.576524,-36.187554,122.971493,124.829751
Manly West,Australia,11195,-36.187553,-34.798583,124.829752,126.68801
Parkdale,Australia,11185,-34.798582,-33.409613,126.688011,128.546269
Caulfield South,Australia,11113,-33.409612,-32.020642,128.54627,130.404528
Gympie,Australia,11027,-32.020641,-30.631671,130.404529,132.262787
Bairnsdale,Australia,11005,-30.63167,-29.242701,132.262788,134.121045
Bowen,Australia,10983,-29.2427,-27.85373,134.121046,135.979304
Nunawading,Australia,10947,-27.853729,-26.464759,135.979305,137.837563
Samford Valley,Australia,10931,-26.464758,-25.075788,137.837564,139.695822
Wanneroo,Australia,10931,-25.075788,-23.686818,139.695823,141.554081
Mount Gravatt East,Australia,10891,-23.686817,-22.297847,141.554082,143.41234
Altona North,Australia,10886,-22.297846,-20.908876,143.412341,145.270599
Caroline Springs,Australia,10880,-20.908875,-19.519906,145.2706,147.128858
Bulleen,Australia,10868,-19.519905,-18.130935,147.128859,148.987117
Kensington,Australia,10847,-18.130934,-16.741964,148.987118,150.845376
Gladesville,Australia,10835,-16.741963,-15.352994,150.845377,152.703636
Menai,Australia,10781,-15.352993,-13.964023,113.680199,115.538456
Bondi Beach,Australia,10748,-13.964022,-12.575052,115.538457,117.396715
Wellington Point,Australia,10713,-12.575051,-11.186081,117.396716,119.254974
Mount Lawley,Australia,10703,-38.965495,-37.576525,119.254975,121.113233
Annerley,Australia,10664,-37.576524,-36.187554,121.113234,122.971492
Tewantin,Australia,10660,-36.187553,-34.798583,122.971493,124.829751
Box Hill North,Australia,10649,-34.798582,-33.409613,124.829752,126.68801
Sunshine North,Australia,10637,-33.409612,-32.020642,126.688011,128.546269
Yokine,Australia,10613,-32.020641,-30.631671,128.54627,130.404528
Batemans Bay,Australia,10557,-30.63167,-29.242701,130.404529,132.262787
Camp Hill,Australia,10533,-29.2427,-27.85373,132.262788,134.121045
Marangaroo,Australia,10519,-27.853729,-26.464759,134.121046,135.979304
Dapto,Australia,10478,-26.464758,-25.075788,135.979305,137.837563
Maylands,Australia,10447,-25.075788,-23.686818,137.837564,139.695822
Drummoyne,Australia,10385,-23.686817,-22.297847,139.695823,141.554081
Melton West,Australia,10381,-22.297846,-20.908876,141.554082,143.41234
Bondi,Australia,10373,-20.908875,-19.519906,143.412341,145.270599
Sydenham,Australia,10323,-19.519905,-18.130935,145.2706,147.128858
Keilor Downs,Australia,10307,-18.130934,-16.741964,147.128859,148.987117
Neutral Bay,Australia,10276,-16.741963,-15.352994,148.987118,150.845376
Highett,Australia,10263,-15.352993,-13.964023,150.845377,152.703636
West Footscray,Australia,10222,-13.964022,-12.575052,113.680199,115.538456
Nambour,Australia,10221,-12.575051,-11.186081,115.538457,117.396715
Rutherford,Australia,10182,-38.965495,-37.576525,117.396716,119.254974
Maribyrnong,Australia,10165,-37.576524,-36.187554,119.254975,121.113233
Hallam,Australia,10162,-36.187553,-34.798583,121.113234,122.971492
Hillarys,Australia,10160,-34.798582,-33.409613,122.971493,124.829751
Burwood East,Australia,10141,-33.409612,-32.020642,124.829752,126.68801
Blackburn South,Australia,10129,-32.020641,-30.631671,126.688011,128.546269
Darlinghurst,Australia,10128,-30.63167,-29.242701,128.54627,130.404528
Hamilton,Australia,10104,-29.2427,-27.85373,130.404529,132.262787
Dingley Village,Australia,10072,-27.853729,-26.464759,132.262788,134.121045
Glenorchy,Australia,10062,-26.464758,-25.075788,134.121046,135.979304
Forest Hill,Australia,10052,-25.075788,-23.686818,135.979305,137.837563
Kilsyth,Australia,10043,-23.686817,-22.297847,137.837564,139.695822
Parkes,Australia,10026,-22.297846,-20.908876,139.695823,141.554081
Nedlands,Australia,10020,-20.908875,-19.519906,141.554082,143.41234
Moranbah,Australia,10000,-19.519905,-18.130935,143.412341,145.270599
Broadmeadows,Australia,9985,-18.130934,-16.741964,145.2706,147.128858
Grafton,Australia,9955,-16.741963,-15.352994,147.128859,148.987117
Altona,Australia,9918,-15.352993,-13.964023,148.987118,150.845376
Vermont,Australia,9902,-13.964022,-12.575052,150.845377,152.703636
Dalby,Australia,9847,-12.575051,-11.186081,113.680199,115.538456
Mumbai,India,12691836,8.446027,9.556609,68.33132,69.244751
Delhi,India,10927986,9.55661,10.667192,69.244752,70.158183
Bengaluru,India,5104047,10.667193,11.777775,70.158184,71.071616
Kolkata,India,4631392,11.777776,12.888358,71.071617,71.985048
Chennai,India,4328063,12.888359,13.998942,71.985049,72.898481
Ahmedabad,India,3719710,13.998943,15.109525,72.898482,73.811913
Hyderabad,India,3597816,15.109526,16.220108,73.811914,74.725346
Pune,India,2935744,16.220109,17.330691,74.725347,75.638778
Surat,India,2894504,17.330692,18.441274,75.638779,76.552211
Kanpur,India,2823249,18.441275,19.551858,76.552212,77.465643
Jaipur,India,2711758,19.551859,20.662441,77.465644,78.379076
Navi Mumbai,India,2600000,20.662442,21.773024,78.379077,79.292508
Lucknow,India,2472011,21.773025,22.883607,79.292509,80.205941
Nagpur,India,2228018,22.883608,23.99419,80.205942,81.119373
Indore,India,1837041,23.994191,25.104774,81.119374,82.032806
Patna,India,1599920,25.104775,26.215357,82.032807,82.946238
Bhopal,India,1599914,26.215358,27.32594,82.946239,83.859671
Ludhiana,India,1545368,27.325941,28.436523,83.859672,84.773103
Tirunelveli,India,1435844,28.436524,29.547106,84.773104,85.686536
Agra,India,1430055,29.547107,30.657691,85.686537,86.599968
Vadodara,India,1409476,8.446027,9.556609,86.599969,87.513402
Gorakhpur,India,1324570,9.55661,10.667192,68.33132,69.244751
Nashik,India,1289497,10.667193,11.777775,69.244752,70.158183
Pimpri,India,1284606,11.777776,12.888358,70.158184,71.071616
Kalyan,India,1262255,12.888359,13.998942,71.071617,71.985048
Thane,India,1261517,13.998943,15.109525,71.985049,72.898481
Meerut,India,1223184,15.109526,16.220108,72.898482,73.811913
Nowrangapur,India,1220946,16.220109,17.330691,73.811914,74.725346
Faridabad,India,1220229,17.330692,18.441274,74.725347,75.638778
Ghaziabad,India,1199191,18.441275,19.551858,75.638779,76.552211
Dombivli,India,1193000,19.551859,20.662441,76.552212,77.465643
Rajkot,India,1177362,20.662442,21.773024,77.465644,78.379076
